age,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,department_Engineering,department_Finance,department_HR,department_IT,department_Marketing,department_Operations,department_Sales
25,2,2,6616,2,3,0,4.0,0,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,5,25,14974,3,2,0,19.3,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,4,22,16757,3,4,0,2.7,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2,11,9385,4,4,0,3.0,0,3,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,1,0,5065,4,1,1,8.6,0,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,2,2,6128,3,3,0,19.9,0,4,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,4,21,14257,3,3,0,15.3,0,3,20,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2,3,7793,2,3,0,5.0,0,2,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,2,2,6479,3,4,0,11.0,0,3,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,2,2,5954,3,3,0,5.8,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,3,5,9821,3,2,0,11.2,0,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1,1,4212,3,3,1,7.8,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,4860,4,3,0,2.0,0,3,21,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,1,2,5770,1,4,1,6.7,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,2,5985,3,3,0,5.5,0,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,0,4421,5,4,0,2.9,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,3,9,9534,4,2,0,13.0,0,2,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,1,0,5980,4,3,1,8.8,0,2,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,2,6104,5,3,0,1.5,0,4,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,2,8,9401,3,4,0,5.9,1,2,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2,3,6129,2,3,0,10.1,0,3,14,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,1,0,4090,3,2,1,22.3,0,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,4,18,16632,4,2,0,1.7,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,4,15,14359,3,1,0,12.9,0,2,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,1,0,5115,3,3,0,8.1,0,3,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,5,20,14003,4,3,0,14.3,1,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,0,4023,1,4,0,2.1,0,3,12,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,2,6,7239,3,4,0,7.3,0,2,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,4,11,15028,3,4,0,10.9,1,3,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,0,5492,3,1,0,2.8,0,1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,3,14,13903,3,4,0,26.3,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3,6,9260,3,2,0,8.2,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,4,27,13204,5,3,0,3.4,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1,0,5615,3,2,1,18.8,0,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2,2,7652,3,2,1,5.0,0,3,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,5995,3,2,1,5.1,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,3,10,12805,1,2,1,4.4,0,2,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3,5,8332,3,1,0,5.4,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,3,5,8863,1,1,0,3.6,0,1,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,3,6,11404,4,3,1,5.8,0,3,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3,10,9893,3,3,1,15.8,0,3,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,4,10,12580,5,1,0,3.6,0,3,19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,1,0,6422,5,3,0,21.0,0,4,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,3,22,10504,4,3,0,25.1,0,1,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,4,17,12947,5,1,0,4.3,0,2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,2,5,6326,5,4,1,1.8,0,2,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,4,23,13739,4,4,1,8.5,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,3,18,13880,3,2,1,5.4,0,1,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,3,7,12277,5,3,0,4.3,0,2,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,3,19,12620,4,3,1,12.4,0,2,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2,7,8041,2,2,0,16.6,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,2,4,7122,3,3,1,8.6,0,3,13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,2,10,9930,3,3,1,9.9,0,1,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,5,20,15933,3,4,0,8.5,0,4,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,2,2,6143,3,1,0,4.2,0,3,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,4,13,11869,3,3,1,7.2,0,2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,3,26,13895,2,4,0,4.1,0,3,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2,8,9722,4,3,0,14.7,0,3,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1,0,4575,3,2,0,16.2,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,0,3871,4,2,1,5.3,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,9,7246,4,3,0,11.8,0,2,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,2,11,8501,2,3,1,20.9,0,2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,2,10,7492,3,3,1,9.1,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,5,20,14130,4,1,0,15.8,0,4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,1,0,3638,3,3,0,1.2,0,2,20,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,3,11,8706,4,4,0,10.3,1,2,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,4,16,12095,5,3,0,8.1,0,2,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,1,1,5734,2,3,0,3.1,0,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,3,17,11281,2,2,1,10.7,1,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,3,5709,3,2,0,4.7,0,2,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,2,7,7040,4,3,0,13.8,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,1,1,4382,3,3,0,17.7,0,3,21,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,5,10071,2,2,0,17.0,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,3,24,11125,3,4,0,22.1,0,4,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,2,3,5980,4,2,0,6.8,0,3,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1,0,5472,4,1,0,9.9,0,2,23,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,1,1,5279,5,3,0,6.9,1,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,4,16,15322,4,2,0,2.6,1,2,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,3,9,12357,3,1,0,5.0,0,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,2,8,9685,3,3,1,16.3,0,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2,14,11006,5,4,0,4.9,0,2,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,1,4612,3,3,1,5.7,0,2,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,4,16,14843,4,1,1,3.3,1,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,1,0,4169,3,3,0,18.1,0,3,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,3,9,9466,3,2,0,2.7,0,2,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,1,4176,3,3,0,6.7,0,2,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,6,10099,4,3,0,22.6,1,3,10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,3,11,9439,3,2,1,2.9,0,3,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,2,5,7514,4,3,1,8.8,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,10,10541,1,4,0,29.4,0,2,19,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,1,1,6582,5,3,0,5.6,0,3,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,17,14172,5,4,1,15.6,0,2,20,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,1,0,4835,3,3,0,11.4,0,3,18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,2,2,7209,3,3,0,20.8,0,4,19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,1,3,4868,2,3,0,1.3,0,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2,9,5897,2,3,0,7.8,0,3,21,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,1,0,4214,4,3,0,1.7,0,2,11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,1,0,5024,4,4,0,12.0,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,3,6,7840,3,4,0,7.5,1,2,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,4,13,10671,3,2,0,12.1,0,2,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,3,14,9571,3,3,0,1.0,1,2,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,3,9,12381,5,3,0,6.7,0,3,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,5,23,15223,2,2,0,21.3,0,2,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,8,7044,4,2,0,13.9,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2,11,8755,2,2,0,11.3,0,3,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,2,4,6065,3,2,1,6.8,0,4,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,8,8996,3,4,1,32.7,0,2,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,3,7,7944,2,3,1,22.7,0,4,21,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,2,9,9647,2,4,1,16.8,0,3,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1,0,6032,3,4,1,21.1,0,3,17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,3,7,11431,2,3,1,6.2,0,2,16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,4,21,11343,3,4,0,13.7,0,3,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,2,3,6983,2,3,0,16.6,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,4,15,12596,3,3,1,6.6,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,3,11,9710,3,2,0,4.7,0,2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,3,8,8532,4,3,0,5.8,0,2,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,3,9,8561,4,2,0,9.2,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,5,15,13110,3,2,1,10.1,0,3,10,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,3,9,9194,5,2,0,9.7,0,3,19,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,2,8,9477,3,3,1,8.9,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2,2,6116,2,3,0,1.0,0,4,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,4,18,10718,5,3,0,23.0,0,1,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,4,10,14827,3,4,1,12.6,0,3,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,2,5,8851,3,3,1,23.6,0,3,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,3,5,9259,5,3,0,13.8,0,3,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2,5,7270,4,4,1,10.6,0,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,4,6690,4,3,0,4.3,0,2,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4,13,14588,3,4,1,9.9,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1,1,4289,5,2,1,10.2,0,3,18,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,5,8591,4,3,0,13.8,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,3,6,8366,4,2,0,4.7,1,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,2,3,8639,3,3,1,2.6,0,3,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,5277,3,3,0,5.5,0,3,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1,2,3688,3,3,0,7.9,0,3,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,3,7,10298,4,3,1,13.3,0,3,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,2,14,10652,4,3,0,6.1,0,3,20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,5,19,14421,3,2,0,8.8,1,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,4,23,12229,4,4,0,6.4,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,5,16,13284,4,3,1,6.4,0,3,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,3,8,9140,4,4,1,21.7,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,5,8555,3,3,0,14.0,0,2,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,4,17,16258,3,3,1,8.3,0,4,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2,2,5585,4,3,0,12.4,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,3,27,13561,5,3,1,6.3,0,3,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,5,21,14766,3,2,0,9.7,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,2,7,9411,5,2,1,8.0,0,4,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,5515,2,2,0,18.6,0,2,19,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,4,26,15459,3,1,0,6.0,0,2,13,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,1,4,6497,3,1,1,4.4,0,2,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,3,21,11316,3,3,0,8.3,1,4,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,4112,3,3,0,1.6,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,9,11055,3,4,0,9.2,0,2,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,3,7,11637,3,2,0,9.7,0,3,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3,5,10621,3,3,0,6.7,0,4,20,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,2,11,7971,2,2,0,9.1,0,2,10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,2,14,8660,5,4,0,13.7,0,3,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,2,3,6378,4,4,0,9.6,0,2,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,3,8,10528,4,3,0,9.5,0,3,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,3,5,7766,3,3,0,12.5,0,2,21,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2,11,10090,3,4,0,5.0,0,2,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4,14,15596,5,3,0,21.3,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2,3,7919,5,1,0,5.1,0,3,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,5823,5,3,0,16.7,0,2,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,3,8,12304,4,1,1,5.4,0,2,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,3,18,10970,3,3,0,13.8,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,2,4,8947,4,3,1,11.6,0,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1,1,4979,4,3,0,2.8,0,3,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,3,12,9373,5,2,0,16.1,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,3,12,11642,3,1,0,5.1,0,3,20,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,3,7,11486,3,4,1,8.1,1,3,21,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,4,12,11264,3,3,0,1.3,0,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,3,5,12359,3,2,1,4.4,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3,5,9247,4,3,0,12.4,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,4,20,15147,4,4,0,16.7,0,2,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,3,11,12265,3,3,1,8.1,0,2,22,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,3,11,9564,2,1,0,14.8,0,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,0,5039,3,3,1,22.6,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,2,6,6956,3,4,1,3.1,0,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,4,25,15087,4,4,0,10.4,0,3,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,5129,3,4,0,7.1,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,0,5698,3,2,0,4.2,0,3,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4111,5,3,1,9.3,0,2,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3,9,12390,3,2,1,11.1,1,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3,22,12101,3,3,0,5.0,0,1,11,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,4,19,15255,5,2,0,16.7,0,1,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,3,5,9933,5,3,0,13.3,1,3,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,3,14,10574,4,3,0,15.6,0,3,25,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,0,6048,2,3,0,13.7,0,1,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4279,4,2,0,3.5,0,3,14,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,3,7,10303,3,2,0,24.1,0,1,13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,4,15,13860,3,3,0,3.7,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,3,15,12407,5,3,0,1.8,0,4,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,5592,2,3,0,9.2,0,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,2,4,9151,5,4,1,3.1,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,1,5729,1,3,0,3.8,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,5,19,18237,3,2,1,11.3,0,4,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,4,13,10812,1,3,0,13.5,0,2,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,1,1,4486,5,4,0,14.9,0,2,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,3,6,12666,2,2,1,10.4,0,3,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2,5,8386,4,3,0,3.3,0,3,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,3,14,13118,4,3,0,15.8,1,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2,2,6745,4,4,0,5.4,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,3,5,11083,4,3,0,2.1,0,1,22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3,6,11331,1,2,1,7.0,1,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,0,6179,3,3,0,14.9,0,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,0,4565,3,4,0,7.1,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,3,8,9233,5,4,0,8.2,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,3,5,10216,4,2,0,10.5,0,3,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,1,4,5833,4,2,0,15.5,0,2,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,2,4,8001,3,3,1,8.7,1,2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,5,31,19265,5,2,0,2.5,0,4,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,3,5,11349,1,3,0,6.3,0,1,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2,5,7776,3,1,1,6.1,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1,0,5344,4,2,0,19.1,0,1,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,4,7870,3,1,0,7.0,0,2,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,3,8,9105,3,2,1,10.7,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,1,3,4860,3,1,1,11.5,0,2,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,2,2,8004,2,3,1,7.1,0,2,19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,1,0,3932,2,3,0,4.8,1,3,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,1,1,4265,3,2,0,5.5,0,2,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,2,6047,3,2,0,10.4,0,3,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,5854,4,2,1,6.2,0,3,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,4671,3,3,1,2.0,0,3,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,3,19,11889,5,2,0,2.9,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,4,22,16792,2,2,1,5.9,0,3,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,2,5,7209,3,3,0,10.0,0,3,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,2,7,8656,2,4,0,5.1,0,3,19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,3,14,10210,3,2,0,2.1,0,2,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,4,22,12978,2,2,1,5.6,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,4,19,13251,4,3,0,8.0,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1,1,6824,1,3,0,1.2,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,0,4260,3,3,0,2.1,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,6006,3,3,0,4.4,0,3,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,14,9548,3,1,0,9.7,0,2,11,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2,3,7284,4,2,0,15.5,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1,1,4398,3,4,0,4.6,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,2,6539,2,2,0,8.3,0,2,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,1,4303,4,3,1,22.3,0,3,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,3,13,10578,4,4,1,21.2,0,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,4,21,12686,1,3,1,6.9,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,13,12806,3,3,0,3.5,0,4,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,3,13,11612,3,2,0,2.7,1,3,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,1,2,4308,5,4,0,5.2,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1,0,5214,4,2,0,2.8,1,1,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,4,19,11917,4,3,1,12.1,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,1,0,6124,2,2,0,14.3,0,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,1,1,4414,5,2,1,7.0,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1,2,6336,2,4,0,6.7,0,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,3,7,10613,3,3,1,12.8,0,2,18,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,1,1,6410,4,1,0,3.0,0,3,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,1,3,6778,3,4,1,3.2,0,3,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,4,35,18842,5,3,1,16.1,0,3,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
