EmployeeID,age,department,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,attrition_probability,risk_category
EMP0259,45,Sales,2,2,5954,3,3,No,5.8,No,3,15,0,0.47181548006399876,Medium Risk
EMP0260,28,Sales,3,5,9821,3,2,No,11.2,No,3,11,0,0.47562334489776786,Medium Risk
EMP0261,37,Operations,1,1,4212,3,3,Yes,7.8,No,3,15,0,0.689709740593034,High Risk
EMP0262,22,Marketing,1,0,4860,4,3,No,2.0,No,3,21,1,0.4357507155137483,Medium Risk
EMP0263,27,Sales,1,2,5770,1,4,Yes,6.7,No,3,18,0,0.7204586165739044,High Risk
EMP0264,35,Engineering,1,2,5985,3,3,No,5.5,No,3,17,0,0.48658634134671136,Medium Risk
EMP0265,25,Sales,1,0,4421,5,4,No,2.9,No,3,14,0,0.3110559330140264,Medium Risk
EMP0266,54,Marketing,3,9,9534,4,2,No,13.0,No,2,12,0,0.4528260856898464,Medium Risk
EMP0267,23,Engineering,1,0,5980,4,3,Yes,8.8,No,2,15,0,0.6043915904065125,High Risk
EMP0268,33,Operations,2,2,6104,5,3,No,1.5,No,4,16,0,0.34087933359189826,Medium Risk
EMP0269,39,Engineering,2,8,9401,3,4,No,5.9,Yes,2,15,0,0.3430754717132204,Medium Risk
EMP0270,52,HR,2,3,6129,2,3,No,10.1,No,3,14,1,0.44481144684532276,Medium Risk
EMP0271,23,Sales,1,0,4090,3,2,Yes,22.3,No,2,8,0,0.7250334718869897,High Risk
EMP0272,49,Engineering,4,18,16632,4,2,No,1.7,No,2,18,0,0.3846717415597699,Medium Risk
EMP0273,38,Finance,4,15,14359,3,1,No,12.9,No,2,17,0,0.4615303088121268,Medium Risk
EMP0274,28,Finance,1,0,5115,3,3,No,8.1,No,3,14,0,0.4514841251580104,Medium Risk
EMP0275,42,Sales,5,20,14003,4,3,No,14.3,Yes,4,19,0,0.20918734403615136,Low Risk
EMP0276,39,HR,1,0,4023,1,4,No,2.1,No,3,12,1,0.447918618087349,Medium Risk
EMP0277,31,Operations,2,6,7239,3,4,No,7.3,No,2,17,0,0.40609854502547765,Medium Risk
EMP0278,38,Engineering,4,11,15028,3,4,No,10.9,Yes,3,20,0,0.2949409653174232,Low Risk
EMP0279,34,Sales,1,0,5492,3,1,No,2.8,No,1,12,0,0.6558455999996868,High Risk
EMP0280,39,Engineering,3,14,13903,3,4,No,26.3,No,3,13,0,0.3745469805461219,Medium Risk
EMP0281,44,Marketing,3,6,9260,3,2,No,8.2,No,3,17,0,0.49824491055771225,Medium Risk
EMP0282,53,Sales,4,27,13204,5,3,No,3.4,No,2,18,0,0.2159587909644339,Low Risk
EMP0283,25,Engineering,1,0,5615,3,2,Yes,18.8,No,3,17,0,0.7213268382655369,High Risk
EMP0284,59,Marketing,2,2,7652,3,2,Yes,5.0,No,3,12,0,0.7426072057805816,High Risk
EMP0285,22,IT,1,0,5995,3,2,Yes,5.1,No,2,14,0,0.7057432375206022,High Risk
EMP0286,36,Engineering,3,10,12805,1,2,Yes,4.4,No,2,19,0,0.7494883971447136,High Risk
EMP0287,43,Sales,3,5,8332,3,1,No,5.4,No,3,16,0,0.5431239473875847,Medium Risk
EMP0288,40,Marketing,3,5,8863,1,1,No,3.6,No,1,13,0,0.6645047898618983,High Risk
EMP0289,31,Engineering,3,6,11404,4,3,Yes,5.8,No,3,11,0,0.5088716550980986,Medium Risk
EMP0290,35,Sales,3,10,9893,3,3,Yes,15.8,No,3,20,0,0.5914747648676405,Medium Risk
EMP0291,33,Marketing,4,10,12580,5,1,No,3.6,No,3,19,0,0.37765431831060337,Medium Risk
EMP0292,32,IT,1,0,6422,5,3,No,21.0,No,4,11,0,0.40069354683294056,Medium Risk
EMP0293,46,Operations,3,22,10504,4,3,No,25.1,No,1,17,0,0.3533734616876683,Medium Risk
EMP0294,41,Sales,4,17,12947,5,1,No,4.3,No,2,15,0,0.3523026415862088,Medium Risk
EMP0295,31,Operations,2,5,6326,5,4,Yes,1.8,No,2,9,0,0.4297728310312386,Medium Risk
EMP0296,46,Sales,4,23,13739,4,4,Yes,8.5,No,3,15,0,0.3709696709063625,Medium Risk
EMP0297,41,Engineering,3,18,13880,3,2,Yes,5.4,No,1,19,0,0.6345974324281785,High Risk
EMP0298,46,IT,3,7,12277,5,3,No,4.3,No,2,12,0,0.33549617611842025,Medium Risk
EMP0299,44,IT,3,19,12620,4,3,Yes,12.4,No,2,10,0,0.4803620697774827,Medium Risk
EMP0300,29,Sales,2,7,8041,2,2,No,16.6,No,3,17,0,0.5805917864935555,Medium Risk
EMP0301,32,Sales,2,4,7122,3,3,Yes,8.6,No,3,13,1,0.6233737511334753,High Risk
EMP0302,45,Engineering,2,10,9930,3,3,Yes,9.9,No,1,13,0,0.6383038137180458,High Risk
EMP0303,44,Marketing,5,20,15933,3,4,No,8.5,No,4,13,0,0.24839161178638605,Low Risk
EMP0304,37,Operations,2,2,6143,3,1,No,4.2,No,3,10,0,0.5879791167010532,Medium Risk
EMP0305,39,Sales,4,13,11869,3,3,Yes,7.2,No,2,10,0,0.514806975448496,Medium Risk
EMP0306,50,Engineering,3,26,13895,2,4,No,4.1,No,3,21,0,0.33816059195125237,Medium Risk
EMP0307,32,Engineering,2,8,9722,4,3,No,14.7,No,3,20,0,0.39742307188906667,Medium Risk
EMP0308,43,Sales,1,0,4575,3,2,No,16.2,No,3,13,0,0.6071601066718113,High Risk
EMP0309,35,Operations,1,0,3871,4,2,Yes,5.3,No,2,14,0,0.694523597708443,High Risk
EMP0310,35,Operations,2,9,7246,4,3,No,11.8,No,2,12,0,0.3955036698403722,Medium Risk
EMP0311,48,Sales,2,11,8501,2,3,Yes,20.9,No,2,15,0,0.7122274244593298,High Risk
EMP0312,46,Sales,2,10,7492,3,3,Yes,9.1,No,3,13,0,0.6149886018460293,High Risk
EMP0313,46,Sales,5,20,14130,4,1,No,15.8,No,4,16,0,0.3513563544961371,Medium Risk
EMP0314,51,HR,1,0,3638,3,3,No,1.2,No,2,20,0,0.43982727118469306,Medium Risk
EMP0315,38,Sales,3,11,8706,4,4,No,10.3,Yes,2,15,1,0.24341201934780798,Low Risk
EMP0316,44,HR,4,16,12095,5,3,No,8.1,No,2,17,0,0.18520969905920073,Low Risk
EMP0317,34,Engineering,1,1,5734,2,3,No,3.1,No,2,20,0,0.556373571332836,Medium Risk
EMP0318,41,Sales,3,17,11281,2,2,Yes,10.7,Yes,3,11,0,0.6212252578413584,High Risk
EMP0319,36,Operations,2,3,5709,3,2,No,4.7,No,2,18,0,0.5345859181748549,Medium Risk
EMP0320,38,Sales,2,7,7040,4,3,No,13.8,No,3,12,0,0.3902024773000235,Medium Risk
EMP0321,43,Operations,1,1,4382,3,3,No,17.7,No,3,21,0,0.5712299263793311,Medium Risk
EMP0322,29,Marketing,3,5,10071,2,2,No,17.0,No,2,13,0,0.5638808199883392,Medium Risk
EMP0323,58,Operations,3,24,11125,3,4,No,22.1,No,4,13,0,0.32943083493778735,Medium Risk
EMP0324,27,Sales,2,3,5980,4,2,No,6.8,No,3,19,0,0.44049213074500676,Medium Risk
EMP0325,25,Finance,1,0,5472,4,1,No,9.9,No,2,23,0,0.5516976306030853,Medium Risk
EMP0326,49,Sales,1,1,5279,5,3,No,6.9,Yes,2,11,0,0.3935800559466107,Medium Risk
EMP0327,45,IT,4,16,15322,4,2,No,2.6,Yes,2,11,0,0.3190577787581234,Medium Risk
EMP0328,44,Finance,3,9,12357,3,1,No,5.0,No,2,14,0,0.5360736069524519,Medium Risk
EMP0329,44,Engineering,2,8,9685,3,3,Yes,16.3,No,3,14,0,0.6418306953286235,High Risk
EMP0330,37,Engineering,2,14,11006,5,4,No,4.9,No,2,15,0,0.2637090407751179,Low Risk
EMP0331,29,Operations,1,1,4612,3,3,Yes,5.7,No,2,13,0,0.6823556486691547,High Risk
EMP0332,38,IT,4,16,14843,4,1,Yes,3.3,Yes,2,16,0,0.5364646698304076,Medium Risk
EMP0333,31,Operations,1,0,4169,3,3,No,18.1,No,3,10,0,0.5272292560809528,Medium Risk
EMP0334,47,Operations,3,9,9466,3,2,No,2.7,No,2,12,0,0.49301155812986536,Medium Risk
EMP0335,36,Operations,1,1,4176,3,3,No,6.7,No,2,17,0,0.5328446479571969,Medium Risk
EMP0336,29,Marketing,3,6,10099,4,3,No,22.6,Yes,3,10,0,0.3346707342792311,Medium Risk
EMP0337,34,Sales,3,11,9439,3,2,Yes,2.9,No,3,20,0,0.6104834854805977,High Risk
EMP0338,42,Sales,2,5,7514,4,3,Yes,8.8,No,3,16,0,0.5952514370798944,Medium Risk
EMP0339,32,Marketing,3,10,10541,1,4,No,29.4,No,2,19,1,0.5072249803281741,Medium Risk
EMP0340,29,Engineering,1,1,6582,5,3,No,5.6,No,3,15,0,0.3759554622021356,Medium Risk
EMP0341,40,Marketing,4,17,14172,5,4,Yes,15.6,No,2,20,0,0.3876955992338837,Medium Risk
EMP0342,40,Sales,1,0,4835,3,3,No,11.4,No,3,18,1,0.544911905877608,Medium Risk
EMP0343,32,Marketing,2,2,7209,3,3,No,20.8,No,4,19,0,0.4928132412594792,Medium Risk
EMP0344,33,Sales,1,3,4868,2,3,No,1.3,No,3,5,1,0.5178211813948651,Medium Risk
EMP0345,40,HR,2,9,5897,2,3,No,7.8,No,3,21,0,0.3784417080431078,Medium Risk
EMP0346,23,HR,1,0,4214,4,3,No,1.7,No,2,11,0,0.32144767533412555,Medium Risk
EMP0347,23,Sales,1,0,5024,4,4,No,12.0,No,2,12,0,0.39057439506750175,Medium Risk
EMP0348,30,Operations,3,6,7840,3,4,No,7.5,Yes,2,6,0,0.2885160137250725,Low Risk
EMP0349,35,HR,4,13,10671,3,2,No,12.1,No,2,13,0,0.2971015070256384,Low Risk
EMP0350,41,Operations,3,14,9571,3,3,No,1.0,Yes,2,10,0,0.33310270632269473,Medium Risk
EMP0351,52,Engineering,3,9,12381,5,3,No,6.7,No,3,10,1,0.3239660739594611,Medium Risk
EMP0352,46,Sales,5,23,15223,2,2,No,21.3,No,2,12,1,0.4180168913515142,Medium Risk
EMP0353,36,Sales,2,8,7044,4,2,No,13.9,No,2,13,0,0.4514431499736078,Medium Risk
EMP0354,37,Sales,2,11,8755,2,2,No,11.3,No,3,9,0,0.5537369646284186,Medium Risk
EMP0355,27,Sales,2,4,6065,3,2,Yes,6.8,No,4,18,0,0.6505149755390262,High Risk
EMP0356,37,Sales,3,8,8996,3,4,Yes,32.7,No,2,22,0,0.5784332741233362,Medium Risk
EMP0357,35,Operations,3,7,7944,2,3,Yes,22.7,No,4,21,0,0.6558342514281984,High Risk
EMP0358,41,IT,2,9,9647,2,4,Yes,16.8,No,3,14,0,0.6261660556187891,High Risk
EMP0359,29,IT,1,0,6032,3,4,Yes,21.1,No,3,17,1,0.6322910920816296,High Risk
EMP0360,43,IT,3,7,11431,2,3,Yes,6.2,No,2,16,1,0.6611168922657941,High Risk
EMP0361,53,HR,4,21,11343,3,4,No,13.7,No,3,12,0,0.19051302635834136,Low Risk
EMP0362,36,Marketing,2,3,6983,2,3,No,16.6,No,2,13,0,0.5461402089834224,Medium Risk
EMP0363,42,Sales,4,15,12596,3,3,Yes,6.6,No,3,14,0,0.5164569017431337,Medium Risk
EMP0364,44,Sales,3,11,9710,3,2,No,4.7,No,2,16,0,0.46885626092894767,Medium Risk
EMP0365,33,Operations,3,8,8532,4,3,No,5.8,No,2,20,0,0.358106788868725,Medium Risk
EMP0366,40,Operations,3,9,8561,4,2,No,9.2,No,2,14,0,0.4201779053483873,Medium Risk
EMP0367,38,Operations,5,15,13110,3,2,Yes,10.1,No,3,10,1,0.5246527480149586,Medium Risk
EMP0368,38,Operations,3,9,9194,5,2,No,9.7,No,3,19,1,0.37358595029328023,Medium Risk
EMP0369,30,Engineering,2,8,9477,3,3,Yes,8.9,No,2,14,0,0.605017467128773,High Risk
EMP0370,38,HR,2,2,6116,2,3,No,1.0,No,4,17,0,0.40162158276980436,Medium Risk
EMP0371,42,HR,4,18,10718,5,3,No,23.0,No,1,12,0,0.17448684156546984,Low Risk
EMP0372,52,IT,4,10,14827,3,4,Yes,12.6,No,3,18,0,0.5399930604577654,Medium Risk
EMP0373,47,IT,2,5,8851,3,3,Yes,23.6,No,3,18,0,0.6778027818442743,High Risk
EMP0374,59,Marketing,3,5,9259,5,3,No,13.8,No,3,18,0,0.376346048625779,Medium Risk
EMP0375,30,Sales,2,5,7270,4,4,Yes,10.6,No,3,11,0,0.49528768994596895,Medium Risk
EMP0376,46,Engineering,1,4,6690,4,3,No,4.3,No,2,11,0,0.4459566855308308,Medium Risk
EMP0377,39,Engineering,4,13,14588,3,4,Yes,9.9,No,2,12,0,0.47224087156215183,Medium Risk
EMP0378,59,Operations,1,1,4289,5,2,Yes,10.2,No,3,18,1,0.6972027514493423,High Risk
EMP0379,29,Sales,3,5,8591,4,3,No,13.8,No,2,12,0,0.35506050000250156,Medium Risk
EMP0380,29,Sales,3,6,8366,4,2,No,4.7,Yes,3,17,0,0.3452076223253353,Medium Risk
EMP0381,32,Engineering,2,3,8639,3,3,Yes,2.6,No,3,19,0,0.6211063317619416,High Risk
EMP0382,22,IT,1,0,5277,3,3,No,5.5,No,3,16,0,0.4615153361718006,Medium Risk
EMP0383,32,HR,1,2,3688,3,3,No,7.9,No,3,19,0,0.38555799601182994,Medium Risk
EMP0384,30,Marketing,3,7,10298,4,3,Yes,13.3,No,3,11,0,0.5310773085642375,Medium Risk
EMP0385,39,Engineering,2,14,10652,4,3,No,6.1,No,3,20,1,0.3678853695262016,Medium Risk
EMP0386,41,Sales,5,19,14421,3,2,No,8.8,Yes,2,21,0,0.3230871641534582,Medium Risk
EMP0387,56,Sales,4,23,12229,4,4,No,6.4,No,3,12,0,0.21475467495694814,Low Risk
EMP0388,47,Operations,5,16,13284,4,3,Yes,6.4,No,3,12,0,0.4169181977577805,Medium Risk
EMP0389,32,Operations,3,8,9140,4,4,Yes,21.7,No,2,14,0,0.49388780893039724,Medium Risk
EMP0390,29,HR,3,5,8555,3,3,No,14.0,No,2,17,0,0.32441922863142836,Medium Risk
EMP0391,42,Engineering,4,17,16258,3,3,Yes,8.3,No,4,15,0,0.5250218787720998,Medium Risk
EMP0392,24,Operations,2,2,5585,4,3,No,12.4,No,2,14,0,0.40076946693203697,Medium Risk
EMP0393,56,Finance,3,27,13561,5,3,Yes,6.3,No,3,18,0,0.3795008384751181,Medium Risk
EMP0394,49,Sales,5,21,14766,3,2,No,9.7,No,3,15,0,0.35237232569835836,Medium Risk
EMP0395,33,Engineering,2,7,9411,5,2,Yes,8.0,No,4,11,0,0.5403375224279718,Medium Risk
EMP0396,22,Finance,1,0,5515,2,2,No,18.6,No,2,19,1,0.6049283744976952,High Risk
EMP0397,51,Marketing,4,26,15459,3,1,No,6.0,No,2,13,1,0.458937889100196,Medium Risk
EMP0398,36,IT,1,4,6497,3,1,Yes,4.4,No,2,10,0,0.7546133202233092,High Risk
EMP0399,50,Operations,3,21,11316,3,3,No,8.3,Yes,4,15,0,0.3345234720691421,Medium Risk
EMP0400,22,Sales,1,0,4112,3,3,No,1.6,No,3,14,0,0.46474543533696655,Medium Risk
EMP0401,32,Finance,3,9,11055,3,4,No,9.2,No,2,16,0,0.3167486141860695,Medium Risk
EMP0402,38,Engineering,3,7,11637,3,2,No,9.7,No,3,15,0,0.48153761987879334,Medium Risk
EMP0403,38,Finance,3,5,10621,3,3,No,6.7,No,4,20,0,0.39348031307512255,Medium Risk
EMP0404,33,Marketing,2,11,7971,2,2,No,9.1,No,2,10,0,0.537083645961821,Medium Risk
EMP0405,44,HR,2,14,8660,5,4,No,13.7,No,3,6,0,0.19229851050185062,Low Risk
EMP0406,27,Operations,2,3,6378,4,4,No,9.6,No,2,10,0,0.34183872469577653,Medium Risk
EMP0407,36,Finance,3,8,10528,4,3,No,9.5,No,3,18,0,0.3231726072529971,Medium Risk
EMP0408,39,Operations,3,5,7766,3,3,No,12.5,No,2,21,0,0.4495394322592136,Medium Risk
EMP0409,43,Engineering,2,11,10090,3,4,No,5.0,No,2,10,0,0.3713537290052998,Medium Risk
EMP0410,45,Engineering,4,14,15596,5,3,No,21.3,No,3,13,0,0.29544059636428865,Low Risk
EMP0411,26,Marketing,2,3,7919,5,1,No,5.1,No,3,11,0,0.45940069452537097,Medium Risk
EMP0412,22,IT,1,0,5823,5,3,No,16.7,No,2,15,0,0.3875535076200057,Medium Risk
EMP0413,50,Engineering,3,8,12304,4,1,Yes,5.4,No,2,18,1,0.6913755633071427,High Risk
EMP0414,41,Sales,3,18,10970,3,3,No,13.8,No,2,12,0,0.37857089270983046,Medium Risk
EMP0415,30,Engineering,2,4,8947,4,3,Yes,11.6,No,3,18,0,0.5739462728996584,Medium Risk
EMP0416,53,Marketing,1,1,4979,4,3,No,2.8,No,3,11,0,0.4791833866600889,Medium Risk
EMP0417,39,Operations,3,12,9373,5,2,No,16.1,No,3,13,0,0.35650792030259526,Medium Risk
EMP0418,49,Finance,3,12,11642,3,1,No,5.1,No,3,20,0,0.5126632389914839,Medium Risk
EMP0419,38,IT,3,7,11486,3,4,Yes,8.1,Yes,3,21,0,0.495470383218421,Medium Risk
EMP0420,58,Operations,4,12,11264,3,3,No,1.3,No,3,16,0,0.3891631935208255,Medium Risk
EMP0421,55,Engineering,3,5,12359,3,2,Yes,4.4,No,3,13,0,0.6985076142205762,High Risk
EMP0422,35,Marketing,3,5,9247,4,3,No,12.4,No,2,13,0,0.3774025106912326,Medium Risk
EMP0423,47,Finance,4,20,15147,4,4,No,16.7,No,2,10,0,0.23295189348172327,Low Risk
EMP0424,44,IT,3,11,12265,3,3,Yes,8.1,No,2,22,0,0.6096507467675348,High Risk
EMP0425,51,Sales,3,11,9564,2,1,No,14.8,No,2,21,0,0.6289734854566009,High Risk
EMP0426,28,Sales,1,0,5039,3,3,Yes,22.6,No,3,12,0,0.6960137530926072,High Risk
EMP0427,44,Sales,2,6,6956,3,4,Yes,3.1,No,2,11,0,0.5650961508250965,Medium Risk
EMP0428,48,Marketing,4,25,15087,4,4,No,10.4,No,3,14,0,0.23630974858051226,Low Risk
EMP0429,22,Sales,1,0,5129,3,4,No,7.1,No,2,13,0,0.43913951550550445,Medium Risk
EMP0430,26,Finance,1,0,5698,3,2,No,4.2,No,3,15,0,0.5156092664696477,Medium Risk
EMP0431,22,Operations,1,0,4111,5,3,Yes,9.3,No,2,18,0,0.5756012819962396,Medium Risk
EMP0432,35,Engineering,3,9,12390,3,2,Yes,11.1,Yes,3,17,0,0.6089134212518479,High Risk
EMP0433,45,Marketing,3,22,12101,3,3,No,5.0,No,1,11,1,0.3675722319814191,Medium Risk
EMP0434,53,IT,4,19,15255,5,2,No,16.7,No,1,16,0,0.3428925034836105,Medium Risk
EMP0435,38,Marketing,3,5,9933,5,3,No,13.3,Yes,3,15,0,0.2997391620960816,Low Risk
EMP0436,54,Sales,3,14,10574,4,3,No,15.6,No,3,25,0,0.3937061677119399,Medium Risk
EMP0437,24,Engineering,1,0,6048,2,3,No,13.7,No,1,18,1,0.5737432038029823,Medium Risk
EMP0438,22,HR,1,0,4279,4,2,No,3.5,No,3,14,1,0.377753277014723,Medium Risk
EMP0439,37,Sales,3,7,10303,3,2,No,24.1,No,1,13,1,0.536930343586199,Medium Risk
EMP0440,41,Marketing,4,15,13860,3,3,No,3.7,No,2,13,0,0.36683064215158234,Medium Risk
EMP0441,37,IT,3,15,12407,5,3,No,1.8,No,4,17,0,0.25650158052673655,Low Risk
EMP0442,22,Finance,1,0,5592,2,3,No,9.2,No,2,15,0,0.5185641410052815,Medium Risk
EMP0443,37,Engineering,2,4,9151,5,4,Yes,3.1,No,3,13,0,0.4466701336778996,Medium Risk
EMP0444,24,Engineering,1,1,5729,1,3,No,3.8,No,3,16,0,0.5747647214580415,Medium Risk
EMP0445,44,IT,5,19,18237,3,2,Yes,11.3,No,4,15,0,0.5499438389419713,Medium Risk
EMP0446,41,Operations,4,13,10812,1,3,No,13.5,No,2,10,0,0.4692884614042168,Medium Risk
EMP0447,28,HR,1,1,4486,5,4,No,14.9,No,2,9,0,0.247317168965129,Low Risk
EMP0448,32,Engineering,3,6,12666,2,2,Yes,10.4,No,3,17,1,0.7185354294927868,High Risk
EMP0449,27,Finance,2,5,8386,4,3,No,3.3,No,3,16,0,0.34119558328416993,Medium Risk
EMP0450,37,Engineering,3,14,13118,4,3,No,15.8,Yes,2,12,0,0.31084032231332137,Medium Risk
EMP0451,47,Sales,2,2,6745,4,4,No,5.4,No,3,16,0,0.3743050924052903,Medium Risk
EMP0452,28,Engineering,3,5,11083,4,3,No,2.1,No,1,22,0,0.3668980398584595,Medium Risk
EMP0453,43,Engineering,3,6,11331,1,2,Yes,7.0,Yes,2,20,0,0.7355569983808575,High Risk
EMP0454,32,Engineering,1,0,6179,3,3,No,14.9,No,3,14,0,0.5112985446329198,Medium Risk
EMP0455,30,Sales,1,0,4565,3,4,No,7.1,No,3,18,0,0.44666168704669434,Medium Risk
EMP0456,36,Sales,3,8,9233,5,4,No,8.2,No,3,13,0,0.2424712023800638,Low Risk
EMP0457,27,Marketing,3,5,10216,4,2,No,10.5,No,3,12,0,0.4236238028786035,Medium Risk
EMP0458,32,Marketing,1,4,5833,4,2,No,15.5,No,2,8,0,0.5159291900201137,Medium Risk
EMP0459,26,Sales,2,4,8001,3,3,Yes,8.7,Yes,2,10,0,0.5871686035067601,Medium Risk
EMP0460,57,IT,5,31,19265,5,2,No,2.5,No,4,17,0,0.23075640179503962,Low Risk
EMP0461,38,Engineering,3,5,11349,1,3,No,6.3,No,1,14,0,0.5548986833800029,Medium Risk
EMP0462,31,Sales,2,5,7776,3,1,Yes,6.1,No,2,14,0,0.7399907930701428,High Risk
EMP0463,40,Sales,1,0,5344,4,2,No,19.1,No,1,19,0,0.5953189172329815,Medium Risk
EMP0464,36,Finance,2,4,7870,3,1,No,7.0,No,2,10,0,0.542063182830557,Medium Risk
EMP0465,35,Sales,3,8,9105,3,2,Yes,10.7,No,2,12,0,0.6368155414019975,High Risk
EMP0466,44,Sales,1,3,4860,3,1,Yes,11.5,No,2,12,1,0.7892887047059959,High Risk
EMP0467,45,Marketing,2,2,8004,2,3,Yes,7.1,No,2,19,0,0.7413036172799982,High Risk
EMP0468,32,HR,1,0,3932,2,3,No,4.8,Yes,3,18,0,0.40969247067317827,Medium Risk
EMP0469,32,Operations,1,1,4265,3,2,No,5.5,No,2,13,0,0.5777199481171087,Medium Risk
EMP0470,35,Operations,2,2,6047,3,2,No,10.4,No,3,19,0,0.5497303038691651,Medium Risk
EMP0471,22,IT,1,0,5854,4,2,Yes,6.2,No,3,13,0,0.6444617473688533,High Risk
EMP0472,22,Sales,1,0,4671,3,3,Yes,2.0,No,3,23,0,0.6639017195341587,High Risk
EMP0473,51,Sales,3,19,11889,5,2,No,2.9,No,2,18,0,0.35155242252251095,Medium Risk
EMP0474,54,IT,4,22,16792,2,2,Yes,5.9,No,3,7,1,0.6312077039404322,High Risk
EMP0475,35,Marketing,2,5,7209,3,3,No,10.0,No,3,15,0,0.4565848711691075,Medium Risk
EMP0476,43,Finance,2,7,8656,2,4,No,5.1,No,3,19,0,0.4223512681616998,Medium Risk
EMP0477,41,Sales,3,14,10210,3,2,No,2.1,No,2,23,0,0.4572286290522039,Medium Risk
EMP0478,60,Sales,4,22,12978,2,2,Yes,5.6,No,2,12,0,0.6292736278190556,High Risk
EMP0479,49,Sales,4,19,13251,4,3,No,8.0,No,3,18,0,0.3015164721700976,Medium Risk
EMP0480,36,Engineering,1,1,6824,1,3,No,1.2,No,2,14,0,0.6206781715947005,High Risk
EMP0481,28,Sales,1,0,4260,3,3,No,2.1,No,3,13,0,0.47964140491983687,Medium Risk
EMP0482,22,Engineering,1,0,6006,3,3,No,4.4,No,3,19,0,0.476173486887226,Medium Risk
EMP0483,40,Marketing,2,14,9548,3,1,No,9.7,No,2,11,1,0.5666984205235821,Medium Risk
EMP0484,30,Sales,2,3,7284,4,2,No,15.5,No,2,13,0,0.4853757315978316,Medium Risk
EMP0485,23,Sales,1,1,4398,3,4,No,4.6,No,3,15,0,0.40992177855495865,Medium Risk
EMP0486,31,Engineering,1,2,6539,2,2,No,8.3,No,2,6,0,0.6000388948625891,High Risk
EMP0487,27,Sales,1,1,4303,4,3,Yes,22.3,No,3,12,1,0.6223988683687574,High Risk
EMP0488,54,Sales,3,13,10578,4,4,Yes,21.2,No,3,22,0,0.5171625851584197,Medium Risk
EMP0489,46,Sales,4,21,12686,1,3,Yes,6.9,No,3,14,0,0.5939206270660476,Medium Risk
EMP0490,37,Engineering,3,13,12806,3,3,No,3.5,No,4,10,0,0.3620481947095603,Medium Risk
EMP0491,52,Finance,3,13,11612,3,2,No,2.7,Yes,3,17,0,0.3935712046787896,Medium Risk
EMP0492,38,Sales,1,2,4308,5,4,No,5.2,No,2,17,0,0.3383043444440446,Medium Risk
EMP0493,29,Finance,1,0,5214,4,2,No,2.8,Yes,1,18,0,0.4341003022416195,Medium Risk
EMP0494,53,Operations,4,19,11917,4,3,Yes,12.1,No,3,13,0,0.4654032905846696,Medium Risk
EMP0495,43,Finance,1,0,6124,2,2,No,14.3,No,2,14,0,0.6418601823997364,High Risk
EMP0496,27,Sales,1,1,4414,5,2,Yes,7.0,No,3,21,0,0.6194933195235037,High Risk
EMP0497,36,Engineering,1,2,6336,2,4,No,6.7,No,3,14,0,0.48594142118823863,Medium Risk
EMP0498,29,Finance,3,7,10613,3,3,Yes,12.8,No,2,18,1,0.5584252162601586,Medium Risk
EMP0499,24,IT,1,1,6410,4,1,No,3.0,No,3,18,0,0.5470796181819132,Medium Risk
EMP0500,47,IT,1,3,6778,3,4,Yes,3.2,No,3,17,0,0.6282823177940402,High Risk
EMP0501,57,Engineering,4,35,18842,5,3,Yes,16.1,No,3,26,0,0.39704792113186704,Medium Risk
EMP0502,24,Marketing,1,0,4822,4,4,No,9.0,No,1,16,1,0.3999705041531056,Medium Risk
EMP0503,43,Operations,3,8,8427,2,3,No,14.0,No,3,20,0,0.4953690219469552,Medium Risk
EMP0504,31,Operations,3,6,7999,4,3,No,6.7,No,4,12,0,0.32851137870459585,Medium Risk
EMP0505,33,HR,1,1,4534,2,3,Yes,11.4,No,3,16,0,0.6395718583601335,High Risk
EMP0506,32,Engineering,2,2,8470,4,3,Yes,14.6,No,3,13,0,0.5806189461649301,Medium Risk
EMP0507,29,Sales,2,3,7175,4,2,Yes,11.6,No,3,13,0,0.6360678104967078,High Risk
EMP0508,38,HR,2,9,6522,3,3,No,9.5,No,3,16,0,0.32615889424930794,Medium Risk
EMP0509,29,Finance,3,7,10845,4,2,No,5.7,No,3,10,0,0.35713713404583525,Medium Risk
EMP0510,40,IT,3,15,12462,4,3,Yes,22.2,No,2,13,0,0.5252701551181779,Medium Risk
EMP0511,37,Operations,2,2,5822,3,4,No,10.9,No,4,14,0,0.40576701462907483,Medium Risk
EMP0512,35,Sales,4,10,10527,3,3,Yes,4.6,No,2,20,0,0.5202784121106812,Medium Risk
EMP0513,28,Finance,1,0,4838,2,4,No,3.6,Yes,2,8,1,0.3864982342145362,Medium Risk
EMP0514,32,Engineering,2,9,10314,3,2,No,18.0,No,3,19,0,0.5241088805892095,Medium Risk
EMP0515,45,Finance,4,15,13931,2,4,No,14.3,No,3,18,0,0.33800877648095334,Medium Risk
EMP0516,43,Finance,2,7,9084,4,4,No,2.7,No,2,20,0,0.3289594181230189,Medium Risk
EMP0517,28,Engineering,1,0,6007,4,4,Yes,16.4,No,2,18,0,0.5744938250064736,Medium Risk
EMP0518,38,Sales,4,14,11827,3,3,No,17.3,No,3,22,0,0.36574208835214606,Medium Risk
